Amplitude,RR,Arritmia
0.718633917868355,1.505555555676,(B
0.514313036799452,1.388888889,(B
1.70027985125814,1.366666666776,(B
0.641030629873282,1.47222222234001,(B
0.855405243337216,1.31666666677201,(B
0.663275473416177,1.55833333345799,(B
0.99017301291276,1.35833333344199,(B
0.620654668808015,1.36111111122001,(B
0.641428884267817,1.43611111122601,(B
0.787516921460634,1.40277777789001,(B
0.713751368523112,1.41111111122399,(B
0.713307138979535,1.47777777789599,(B
1.33066478580239,1.30555555565996,(B
0.857298543751251,1.17500000009403,(B
0.919950980246291,1.21111111120803,(B
0.711622450351807,1.35555555566401,(B
0.728230094313634,1.35833333344203,(B
1.2197905623918,1.79444444458801,(B
0.543389037549497,1.39444444455597,(B
0.647897560000421,1.31944444455002,(B
0.73079595267794,1.427777777892,(B
0.685266760885739,1.43611111122601,(B
0.754350954890337,1.31388888899397,(B
0.619029411375699,1.52777777789993,(B
0.774461637735539,1.45555555567194,(B
1.16337030321415,2.05555555572005,(B
0.516040759384663,0.750000000060027,(B
0.754531787037852,1.39166666677795,(B
0.8413768786192,1.22777777787599,(B
0.68054849684239,1.36666666677604,(B
0.653855273425587,1.47777777789599,(B
0.669561130404507,1.969444444602,(B
0.526728979051108,1.48055555567407,(B
0.644955035448102,1.38611111122202,(B
0.608633004129024,1.35555555566395,(B
0.887852033674708,1.26388888898998,(B
0.64354506760838,1.26944444454602,(B
0.873584157228577,1.33611111121797,(B
0.957025679052085,1.3416666667739,(B
0.825661422610389,1.31388888899403,(B
0.933054479659108,1.28333333343608,(B
0.872196384966383,2.21944444462201,(B
1.19032081782875,1.64444444457604,(B
1.03104767262989,1.46111111122787,(B
1.14502301305587,1.71388888902607,(B
0.750148662328822,1.30277777788206,(B
1.12213444382013,1.54722222234614,(B
0.752581399083592,1.65000000013197,(B
0.549103098809749,1.44444444456008,(B
0.778448613286032,1.2555555556562,(B
0.616886627674104,1.51111111123191,(B
0.574759393930439,2.02777777793995,(B
0.835823251307284,1.45277777789397,(B
0.796722240149975,1.31944444455007,(B
0.722055709362332,2.31666666685214,(B
0.89023258388044,1.40277777788992,(B
0.628622384369599,1.39722222233399,(B
0.95425952941233,1.61388888901797,(B
0.971676972210885,1.53611111123405,(B
0.8424802285433,1.34722222232995,(B
0.821885379254998,1.44722222233804,(B
0.950028595626922,1.87777777792803,(B
0.867137241065508,1.35833333344203,(B
0.508647988438859,2.26666666684787,(B
0.903901077509293,1.65833333346609,(B
0.719143816232679,1.3888888890001,(B
0.610938326418664,1.61388888901797,(B
0.583275620043282,1.44444444455985,(B
0.749662565588953,1.43333333344822,(B
