Amplitude,RR,Arritmia
1.26719788759959,2.211111111288,(T
1.45140938699264,2.269444444626,(T
1.2667461672427,2.28888888907201,(T
1.62435947090408,2.38333333352401,(T
1.3958736771347,2.352777777966,(T
1.03131255298858,2.25277777795799,(T
1.3858784091474,2.25555555573601,(T
1.46739965915695,2.30000000018401,(T
1.64031239032762,2.35277777796603,(T
1.41865980595373,2.35833333352196,(T
1.35175707101919,1.91111111126406,(T
1.25267674714423,1.28333333343596,(T
1.54221753299326,1.24722222232197,(T
1.36227431744426,1.92500000015389,(T
1.4033398884544,1.30000000010386,(T
1.34528289109561,1.38055555566598,(T
0.555154024958632,2.5527777779821,(T
1.64862280368887,2.17777777795209,(T
1.27095057368365,1.83888888903607,(T
1.46578752666809,1.35833333344203,(T
1.6731768313052,2.41388888908182,(T
1.19275640368475,2.27222222240403,(T
1.65952671170337,1.77777777791994,(T
1.46296750247586,1.32222222232804,(T
