Amplitude,RR,Arritmia
1.58615156531426,0.738888888948,(PREX
1.86133365541818,0.747222222281998,(PREX
1.95156002193806,0.763888888949992,(PREX
2.09115343183392,0.783333333396001,(PREX
2.03554276406887,0.763888888950021,(PREX
1.97346876382938,1.405555555668,(PREX
1.556595288814,1.31111111121598,(PREX
1.78690101951476,1.41666666678,(PREX
1.71881602376799,0.72222222228001,(PREX
1.85440512359251,1.34722222233,(PREX
1.30808634609055,1.36388888899799,(PREX
1.00175753235896,0.675000000054013,(PREX
1.98548446416961,0.786111111174023,(PREX
1.5564131185422,0.888888888960025,(PREX
1.97441065013505,0.822222222287962,(PREX
1.5701310050495,0.844444444511964,(PREX
1.7176532590398,0.830555555622027,(PREX
1.493844501675,0.850000000068007,(PREX
2.06803051650625,0.783333333395944,(PREX
1.67031369537207,0.808333333398082,(PREX
1.66720426201911,0.794444444507917,(PREX
1.75341997742756,0.825000000065984,(PREX
1.75017802476972,0.830555555622141,(PREX
1.75225023508177,0.83611111117807,(PREX
2.22087695002684,0.71944444450196,(PREX
2.20315197736159,1.43888888900415,(PREX
1.90624131441215,1.36666666677593,(PREX
2.07815533578533,1.44444444456008,(PREX
1.38680926442251,1.35555555566384,(PREX
1.60619996875615,1.44722222233804,(PREX
2.30856079995751,0.555555555599994,(PREX
1.56573492288687,1.4250000001141,(PREX
1.77344854831801,1.41388888900201,(PREX
1.75215428322668,1.40833333344608,(PREX
2.00913794577218,1.45000000011601,(PREX
1.6071301400672,0.752777777837991,(PREX
1.9217848506582,1.34166666677402,(PREX
2.14993582457415,1.13888888898009,(PREX
