Amplitude,RR,Arritmia
2.30282071262624,1.455555555672,(B
0.557129590809719,1.86388888903798,(B
2.13883928000955,2.23055555573401,(B
2.23400698602225,1.62222222235204,(B
2.02081608891524,1.68055555569003,(B
0.662546365559503,1.73333333347205,(B
2.29538616538076,1.67222222235591,(B
0.742231729030987,1.73055555569397,(B
0.672352731526303,1.8166666668119,(B
2.20985681056987,1.77222222236401,(B
0.705451706648434,1.72222222235996,(B
0.870746577084373,1.50000000012005,(B
0.632432157993768,2.00000000015984,(B
2.23009509325062,1.63055555568599,(B
0.543661364913405,1.81944444459009,(B
1.50056828677752,1.73611111125001,(B
