Amplitude,RR,Arritmia
1.0509715154775,0.794444444508031,(SVTA
1.25081329196794,0.769444444506007,(SVTA
1.25037584304914,0.805555555620003,(SVTA
1.3497504833351,0.869444444513988,(SVTA
0.883358189762464,0.891666666737933,(SVTA
1.45300284117559,0.822222222287905,(SVTA
1.19486456334683,0.900000000072168,(SVTA
1.47444620668983,0.850000000067894,(SVTA
1.47709799915659,0.938888888964129,(SVTA
Amplitude,RR,Arritmia
1.78790429860506,1.15833333342601,(SVTA
1.60010201424504,1.02777777785997,(SVTA
1.57459822625064,0.941666666742037,(SVTA
1.74392343104003,0.922222222296,(SVTA
1.52353490799803,0.950000000075988,(SVTA
1.45009179383643,0.938888888964016,(SVTA
1.47505431145554,0.883333333403925,(SVTA
Amplitude,RR,Arritmia
1.02536814868514,0.952777777854067,(SVTA
0.800093741715552,0.788888888951988,(SVTA
0.843544783891082,0.744444444504097,(SVTA
Amplitude,RR,Arritmia
1.0509715154775,0.794444444508031,(SVTA
1.25081329196794,0.769444444506007,(SVTA
1.25037584304914,0.805555555620003,(SVTA
1.3497504833351,0.869444444513988,(SVTA
0.883358189762464,0.891666666737933,(SVTA
1.45300284117559,0.822222222287905,(SVTA
1.19486456334683,0.900000000072168,(SVTA
1.47444620668983,0.850000000067894,(SVTA
1.47709799915659,0.938888888964129,(SVTA
Amplitude,RR,Arritmia
1.78790429860506,1.15833333342601,(SVTA
1.60010201424504,1.02777777785997,(SVTA
1.57459822625064,0.941666666742037,(SVTA
1.74392343104003,0.922222222296,(SVTA
1.52353490799803,0.950000000075988,(SVTA
1.45009179383643,0.938888888964016,(SVTA
1.47505431145554,0.883333333403925,(SVTA
Amplitude,RR,Arritmia
1.02536814868514,0.952777777854067,(SVTA
0.800093741715552,0.788888888951988,(SVTA
0.843544783891082,0.744444444504097,(SVTA
Amplitude,RR,Arritmia
1.0509715154775,0.794444444508031,(SVTA
1.25081329196794,0.769444444506007,(SVTA
1.25037584304914,0.805555555620003,(SVTA
1.34975048333
