Amplitude,RR,Arritmia
0.890212152004827,0.986111111189999,(VT
1.68303393185154,0.930555555629894,(VT
1.69040087044283,1.02222222230398,(VT
0.780348707736086,1.02777777785991,(VT
1.96766896933364,1.09444444453197,(VT
2.08806728094867,0.97777777785609,(VT
1.40332969546373,0.925000000074,(VT
0.635691788196585,0.966666666744004,(VT
0.939122403264063,0.833333333400006,(VT
0.878101853728299,0.944444444519945,(VT
0.811555605232717,0.927777777851986,(VT
2.11712827295088,0.716666666723995,(VT
1.22934480011463,0.641666666717981,(VT
0.882528552413262,0.652777777830011,(VT
1.06817916512483,0.841666666734,(VT
1.37913394570346,0.800000000064074,(VT
1.41566864848182,0.900000000072055,(VT
1.30979238957168,0.883333333403925,(VT
0.905350399017334,1.01388888896986,(VT
0.948483154475707,0.902777777850133,(VT
0.96998614609246,0.905555555628098,(VT
0.960654042065158,0.941666666741867,(VT
0.556826703846826,0.941666666742094,(VT
1.71166914999542,0.850000000067894,(VT
0.74900409519675,0.833333333400105,(VT
1.47665457159282,0.627777777828214,(VT
0.54584383815529,0.575000000045975,(VT
0.656200265288359,1.16944444453799,(VT
0.544814887642866,0.630555555605952,(VT
0.788297799825732,0.600000000048006,(VT
0.737444937825219,0.513888888929955,(VT
1.61093017816581,0.694444444499993,(VT
1.59406978339013,1.10277777786598,(VT
1.34063239276463,1.09166666675401,(VT
1.69065821111226,0.73888888894794,(VT
1.9354971423748,0.708333333389874,(VT
0.865192606449718,1.094444444532,(VT
0.85066815227293,1.05555555564001,(VT
1.54799075812124,0.605555555604042,(VT
1.00391340464361,0.619444444493865,(VT
0.786591992080545,0.630555555605952,(VT
0.890212152004827,0.986111111189999,(VT
1.68303393185154,0.930555555629894,(VT
1.69040087044283,1.02222222230398,(VT
0.780348707736086,1.02777777785991,(VT
1.96766896933364,1.09444444453197,(VT
2.08806728094867,0.97777777785609,(VT
1.40332969546373,0.925000000074,(VT
0.635691788196585,0.966666666744004,(VT
0.939122403264063,0.833333333400006,(VT
0.878101853728299,0.944444444519945,(VT
0.811555605232717,0.927777777851986,(VT
2.11712827295088,0.716666666723995,(VT
1.22934480011463,0.641666666717981,(VT
0.882528552413262,0.652777777830011,(VT
1.06817916512483,0.841666666734,(VT
1.37913394570346,0.800000000064074,(VT
1.41566864848182,0.900000000072055,(VT
1.30979238957168,0.883333333403925,(VT
0.905350399017334,1.01388888896986,(VT
0.948483154475707,0.902777777850133,(VT
0.96998614609246,0.905555555628098,(VT
0.960654042065158,0.941666666741867,(VT
0.556826703846826,0.941666666742094,(VT
1.71166914999542,0.850000000067894,(VT
0.74900409519675,0.833333333400105,(VT
1.47665457159282,0.627777777828214,(VT
0.54584383815529,0.575000000045975,(VT
0.656200265288359,1.16944444453799,(VT
0.544814887642866,0.630555555605952,(VT
0.788297799825732,0.600000000048006,(VT
0.737444937825219,0.513888888929955,(VT
1.61093017816581,0.694444444499993,(VT
1.59406978339013,1.10277777786598,(VT
1.34063239276463,1.09166666675401,(VT
1.69065821111226,0.73888888894794,(VT
1.9354971423748,0.708333333389874,(VT
0.865192606449718,1.094444444532,(VT
0.85066815227293,1.05555555564001,(VT
1.54799075812124,0.605555555604042,(VT
1.00391340464361,0.619444444493865,(VT
0.786591992080545,0.630555555605952,(VT
0.890212152004827,0.986111111189999,(VT
1.68303393185154,0.930555555629894,(VT
1.69040087044283,1.02222222230398,(VT
0.780348707736086,1.02777777785991,(VT
